epoch,acc,loss,val_acc,val_loss
0,0.4768700785054935,0.9563069432739197,0.44609665516140734,0.764949642814225
1,0.49704724479848006,0.9415793127900972,0.4739776960536007,0.7356042186123731
2,0.5063976380299395,0.9252273280789532,0.5148698893621508,0.7063103949713441
3,0.5147637781195753,0.9178858291445755,0.5520446090006917,0.6816562050780399
4,0.5172244096834828,0.90283505841503,0.596654274428201,0.6598348181043859
5,0.53857421875,0.8712868131697178,0.6356877316772717,0.6364459235872034
6,0.5620039682539683,0.841405453189971,0.6654275101799947,0.6130111824624157
7,0.5388779513479218,0.8576335573759605,0.700743493759056,0.5919549443021583
8,0.56591796875,0.8048723638057709,0.7323420067702084,0.5723338709887962
9,0.5610119033427465,0.805010346666215,0.754646839483963,0.5541507061086179
10,0.56591796875,0.8056811690330505,0.7788104082571973,0.5380168094067769
11,0.5984251968503937,0.7770681235733934,0.7992565049114724,0.5226866644997579
12,0.5871063001512542,0.7566944970859317,0.8215613389546986,0.5092322695654121
13,0.6166338596757003,0.7239113717567264,0.8271375471331373,0.49722464908897657
14,0.6038385822078375,0.7364568048574793,0.838289963268436,0.48717375249224526
15,0.6441929143244826,0.6983449914324003,0.8364312272089565,0.47785245242172014
16,0.6589566938520417,0.6749455412541787,0.8401486993279156,0.47042759754400715
17,0.6358267716535433,0.6852593421936035,0.8401486993279156,0.46317770955287835
18,0.672244094488189,0.6546673239685419,0.8401486979984439,0.4560923809012516
19,0.653051182041018,0.6634859804093368,0.8345724913710555,0.45008713239630804
20,0.6486220458361107,0.6616229123956575,0.8289962818631452,0.4454733729362488
21,0.674704723470793,0.6322781950470031,0.8271375458036657,0.4411000596103172
22,0.69091796875,0.6249271109700203,0.8271375458036657,0.4379996025872496
23,0.6865079350887783,0.6130667177457658,0.8178438655062679,0.4358407270066357
24,0.7007874001668194,0.5983994016497154,0.814126394938359,0.4329968546846099
25,0.6953125,0.5941866040229797,0.8066914507004408,0.4312999793588007
26,0.6973425196850394,0.5901419220008249,0.8104089228193999,0.4297240205856947
27,0.7032480300880792,0.5819992380818044,0.8066914507004408,0.42715228689647516
28,0.6973425182770556,0.5994592355930899,0.8048327146409613,0.42554306983947754
29,0.7037401579496428,0.5803657005152364,0.8066914507004408,0.42441727658629863
30,0.7180118119622779,0.5697807615666878,0.8048327133114896,0.42433223360976324
31,0.7135826757573706,0.5747816999127545,0.80297397725201,0.42298941275444174
32,0.7180118105542941,0.5779321461211978,0.80297397725201,0.42062044365255363
33,0.7234251968503937,0.5530760109893919,0.7973977690735714,0.4207710021047344
34,0.7140748031496063,0.5504756607408599,0.7936802969546123,0.4191845327504949
35,0.7229330713354697,0.5446212671873137,0.7881040887761737,0.41879812691734625
36,0.7244094497575535,0.5606128258967963,0.7881040887761737,0.41873913715320005
37,0.74267578125,0.5209409520030022,0.7899628248356532,0.419912454364025
38,0.760416664301403,0.5063694800649371,0.7881040887761737,0.42017225815904186
39,0.7529296875,0.5108261369168758,0.7881040887761737,0.419407071898861
40,0.752480158257106,0.5118187419951908,0.7881040887761737,0.41905780396940095
41,0.7480314974709759,0.5173131222800007,0.786245352716694,0.4197402988667825
42,0.7412109375,0.5204403474926949,0.7843866166572145,0.4179624011082277
43,0.7599206358667404,0.5108809844842033,0.7843866166572145,0.41794459660257105
44,0.7716535442457424,0.4896128013378053,0.7843866144414284,0.4175962511048441
45,0.75146484375,0.5039537362754345,0.7843866166572145,0.41833332613055146
46,0.7691929143244826,0.5059364977784044,0.782527880597735,0.41848871566105955
47,0.7490079346157256,0.5102213850570103,0.7843866166572145,0.41621853760183963
48,0.76220703125,0.48353059962391853,0.7843866166572145,0.4154299309262556
49,0.7736220467747665,0.4963890776390166,0.7843866166572145,0.4142868760350025
50,0.7859251968503937,0.4659720861066983,0.7843866166572145,0.413835460590164
51,0.7721456702299944,0.4666166777216543,0.7843866166572145,0.41346013324411385
52,0.7642716521353233,0.4820741074761068,0.7843866166572145,0.4137085651819591
53,0.7711614173228346,0.46707353488666803,0.7843866166572145,0.41357852756755503
54,0.765625,0.4851972982287407,0.782527880597735,0.4144311073101143
55,0.7752976171554081,0.4723038425048192,0.7843866166572145,0.4130175126972695
56,0.77587890625,0.4716843329370022,0.786245352716694,0.414367702149104
57,0.7967519680346091,0.46816002665542245,0.786245352716694,0.41357420479054785
58,0.7805118100849662,0.4615256279472291,0.786245352716694,0.4131048503418394
59,0.7874015762111334,0.46332596394959397,0.786245352716694,0.41373392263752823
60,0.7923228351149972,0.4660338456705799,0.7843866166572145,0.41342718893710567
61,0.7926587277934665,0.4511256362237627,0.786245352716694,0.4125307049449935
62,0.7923228351149972,0.45403455092212347,0.786245352716694,0.41164967871953123
63,0.8001968508630287,0.4435192494411168,0.7881040887761737,0.4114233363959869
64,0.78662109375,0.4571542851626873,0.7899628248356532,0.4106378287187739
65,0.793799213537081,0.43525745150611156,0.7881040887761737,0.4106333244688892
66,0.7996031755492801,0.4512012757006146,0.7881040867819662,0.40918656917752827
67,0.78955078125,0.4515881687402725,0.7899628248356532,0.4080573200736347
68,0.794783465505585,0.43956563040966123,0.7899628248356532,0.40834946282291057
69,0.8061023636127082,0.4381184225945961,0.7955390330140919,0.40642522834933825
70,0.8090551176409083,0.4289777384498927,0.7955390330140919,0.40521930363098485
71,0.8080708661417323,0.4313026274752429,0.7955390330140919,0.40516942252013766
72,0.81005859375,0.42876983620226383,0.7936802969546123,0.40548214371762753
73,0.8046259842519685,0.43293458059078127,0.7936802969546123,0.4058847465036527
74,0.8139880971303062,0.4268419125250408,0.7936802969546123,0.4051939663390688
75,0.8056640625,0.4311993196606636,0.7936802969546123,0.40462844123627617
76,0.8090551185795641,0.41942751126026545,0.7936802969546123,0.40394097123447403
77,0.816468253968254,0.4322573717624422,0.7918215608951328,0.4039543687632536
78,0.815944880951108,0.4309656906315661,0.7973977690735714,0.4034598999307058
79,0.80078125,0.43278931081295013,0.7973977690735714,0.40331780600281897
80,0.8258928576159099,0.40702980047180537,0.7973977690735714,0.4024544852373768
81,0.8046875,0.43060899898409843,0.7973977690735714,0.4018009945362474
82,0.8120078754237318,0.41572228261804955,0.7973977690735714,0.40135807995459405
83,0.8174212612505034,0.42248767872494974,0.8011152411925305,0.4006016954613441
84,0.8252952760598791,0.40665904344536186,0.8011152411925305,0.40012505772388557
85,0.8257874011054752,0.40779819028584036,0.80297397725201,0.39901805278537
86,0.829724408510163,0.41036930609875777,0.8048327133114896,0.39829261927799664
87,0.8341535437764145,0.3996397493861792,0.80297397725201,0.39836723210643216
88,0.8341535442457424,0.40720088275398797,0.8048327133114896,0.3961399747093371
89,0.8271484375,0.4084097295999527,0.8066914493709691,0.395520741833187
90,0.8268849215810261,0.40770629852537127,0.8066914493709691,0.3948550095788608
91,0.8169291333889398,0.4176477027220989,0.8066914493709691,0.39410859390705494
92,0.8330078125,0.396882776170969,0.8085501854304488,0.39419856722913266
93,0.8308531746031746,0.40592590494761394,0.8066914493709691,0.3917633040243808
94,0.83642578125,0.38987921737134457,0.8066914493709691,0.39138584908056434
95,0.8273809528540051,0.4031692688900327,0.8066914493709691,0.3897648256507505
96,0.8271484375,0.4046426545828581,0.8066914493709691,0.38842980281127876
97,0.8159722193839059,0.41039787847844383,0.8066914628872641,0.38915246514582724
98,0.8287401565416591,0.4066162735927762,0.8085501854304488,0.38892211679189176
99,0.828125,0.4042443595826626,0.8085501854304488,0.38809873003055617
100,0.8188976368566198,0.4119142127318645,0.8085501854304488,0.3870500968734571
101,0.8395669277258745,0.39303031892288387,0.8085501854304488,0.38535149256979223
102,0.8272637781195753,0.3928994993994555,0.8085501854304488,0.38411112279253823
103,0.8331692913385826,0.39583145516125234,0.8085501854304488,0.38383151341548194
104,0.82421875,0.3958130069077015,0.8104089214899283,0.3844370835332622
105,0.8248031491369713,0.39466814919719545,0.8104089214899283,0.38410176885172337
106,0.8380905497731186,0.38228407408308795,0.8085501854304488,0.3822889764512782
107,0.8278769846000369,0.39822183785930515,0.8104089214899283,0.38231385020075237
