epoch,acc,loss,val_acc,val_loss
0,0.46798029515543593,0.9333306683108137,0.45185185185185184,0.7430452620541608
1,0.4783251229471761,0.8959671546672953,0.4851851761341095,0.7174963355064392
2,0.5113300478517129,0.8712017990685449,0.5259259254844101,0.6934525745886343
3,0.52734375,0.8549834452569485,0.5629629616384153,0.671175111664666
4,0.5133004928750945,0.8684744497238122,0.6129629620799312,0.6490546266237894
5,0.5586481103247724,0.7830551911300978,0.640740739857709,0.6289206672597815
6,0.5448275870290296,0.7973947046425542,0.6740740731910423,0.6096327680128591
7,0.56396484375,0.7976021431386471,0.7018518509688201,0.5921608942526358
8,0.564039408338481,0.7483369050354793,0.727777776894746,0.5767899023161994
9,0.5778325135484704,0.7630310672257334,0.7481481494726958,0.5628721903871607
10,0.5812807867092452,0.7306058911267173,0.7611111124356588,0.5492317583825853
11,0.606896552546271,0.7186113579519864,0.7648148161393625,0.5360594188725507
12,0.6133004920823234,0.7214506938539702,0.7703703694873386,0.5248114605744679
13,0.6285714275144004,0.677896401330168,0.7703703694873386,0.5159913857777914
14,0.5960591137115592,0.7157577637381154,0.7814814805984497,0.5057049294312795
15,0.6226600979349296,0.6861327296407352,0.7814814828060291,0.49732249158400077
16,0.638916257390835,0.67502185347045,0.7833333337748493,0.49001276912512604
17,0.639901478184855,0.6576119022416363,0.7870370374785529,0.482718649175432
18,0.6571428579649902,0.6469061229616551,0.7851851843021534,0.47830531928274367
19,0.6783251215671671,0.6302480818602839,0.7851851843021534,0.47370448664382653
20,0.6566502456594571,0.6417523917306233,0.7814814814814814,0.46907888805424724
21,0.65380859375,0.6458502523601055,0.774074074074074,0.4645907229847378
22,0.6778325107297286,0.6247299169084709,0.7722222222222223,0.4613266200930984
23,0.6660039767356326,0.6276378958054613,0.7703703703703704,0.45806080566512214
24,0.6684729048771224,0.6111400912547934,0.7685185185185185,0.4552604893843333
25,0.7024630526016499,0.5801998774406358,0.7703703703703704,0.4523995953577536
26,0.69091796875,0.5890203639864922,0.7703703703703704,0.45117448855329445
27,0.7206759461707196,0.5736861698492384,0.7740740753986217,0.44956627708894237
28,0.69873046875,0.5826109908521175,0.7722222213391905,0.44828293720881146
29,0.7132206770108187,0.5706971434072756,0.7740740731910423,0.4478563873856156
30,0.697265625,0.5787673927843571,0.7703703694873386,0.44697692968227243
31,0.7142857136397526,0.545012202814882,0.7703703694873386,0.4454802402743587
32,0.7137931045640278,0.5738177960435745,0.7685185176354867,0.44378843263343526
33,0.7187192121162791,0.5481469942431144,0.7666666657836348,0.44404957316539906
34,0.7305418708054303,0.5369694219434202,0.7648148148148148,0.4445277821134638
35,0.7256157637816932,0.5362979951750468,0.7648148148148148,0.4443300935957167
36,0.71533203125,0.5535901244729757,0.7648148148148148,0.44374757298716794
37,0.7389162555116738,0.5288262799455614,0.7648148148148148,0.4429994452882696
38,0.7192118238345743,0.5477673198201973,0.762962962962963,0.44191248792189136
39,0.7435387686398583,0.5160864539163013,0.762962962962963,0.4408582822040275
40,0.759765625,0.5106261484324932,0.762962962962963,0.44050070025302746
41,0.7440357852882704,0.5288606525415455,0.7648148148148148,0.44007563988367715
42,0.74609375,0.5182502064853907,0.7666666666666667,0.44001062203336644
43,0.7320197042573262,0.5230566038873983,0.7666666666666667,0.43800358882656804
44,0.7331013944348095,0.5342553202544245,0.7666666666666667,0.437766565879186
45,0.7492610825693666,0.5075917422184216,0.7648148249696802,0.43734014089460727
46,0.74755859375,0.5009193625301123,0.7648148148148148,0.43721312637682314
47,0.7644135207826527,0.4945339327659569,0.7648148148148148,0.43687042593955994
48,0.7548828125,0.5083749443292618,0.7666666666666667,0.4340497917599148
49,0.757635468684981,0.4918179671752629,0.7685185185185185,0.4332245506622173
50,0.763054186428709,0.4934274556601576,0.7703703703703704,0.43304137101879825
51,0.7729064027076872,0.4828881088442403,0.7703703703703704,0.43234656364829455
52,0.7635467991453087,0.4924576456617252,0.7703703703703704,0.43157965474658544
53,0.757142856907962,0.49280400939762886,0.7722222222222223,0.43024559374208804
54,0.7694581273741323,0.4790614867445283,0.7703703703703704,0.4309387081199222
55,0.7837438430104937,0.46629876435683865,0.774074074074074,0.4287795603275299
56,0.7669950745963111,0.48989533996347134,0.7722222253128335,0.4291723988674305
57,0.77978515625,0.4740828424692154,0.774074074074074,0.42894045820942633
58,0.7649105362460817,0.4861823387340333,0.7814814814814814,0.4263188746240404
59,0.77241379374941,0.4766864436894215,0.7796296296296297,0.42525549928347267
60,0.7827586199849698,0.46336910707022755,0.7814814814814814,0.42425752569127967
61,0.7679802944507504,0.4838992065396802,0.7833333333333333,0.4243357726821193
62,0.77685546875,0.467618890106678,0.7851851851851852,0.4233994945331856
63,0.7891625626921066,0.45710988467550046,0.7870370370370371,0.42291996081670125
64,0.7906403933252607,0.4534818665147415,0.7851851851851852,0.4238462909504219
65,0.7793103450624813,0.46169232673245697,0.7870370370370371,0.4238109699002019
66,0.7807881771050064,0.45374398877468014,0.7870370370370371,0.42373078686219673
67,0.794088668834987,0.44405694618600927,0.7870370370370371,0.4222230800875911
68,0.7950738913319968,0.45214053768242524,0.7888888888888889,0.42133249397631045
69,0.7822660104981785,0.4555255452693977,0.7851851851851852,0.4198763911370878
70,0.7876847301797913,0.45694283311590184,0.7888888888888889,0.4204113679903525
71,0.7906403933839845,0.4487448981242814,0.7870370370370371,0.41783892688927826
72,0.7900390625,0.4501501861959696,0.7870370370370371,0.4170057420377378
73,0.7812807892930919,0.45885214846709677,0.7888888888888889,0.4159902630028901
74,0.8152709370176193,0.4216854490082839,0.7907407407407407,0.41402366889847647
75,0.801970444935296,0.43350071425508396,0.7907407407407407,0.41390246329484165
76,0.8051689846022703,0.43254472904840474,0.7888888888888889,0.4138981185577534
77,0.8039408864058885,0.4390008913765987,0.7888888888888889,0.4133467925919427
78,0.802734375,0.4419248793274164,0.7888888888888889,0.4128218593420806
79,0.8049261071411847,0.4251266304201681,0.7907407407407407,0.4115533495390857
80,0.8064039397122238,0.4399228669152471,0.7907407407407407,0.4102128419611189
81,0.8059113288160615,0.43662082091928117,0.7907407407407407,0.4100744355607916
82,0.8073891613871006,0.4282209579286904,0.7925925925925926,0.40914428189948754
83,0.8103448291717492,0.43052468913529307,0.7925925925925926,0.4087129091774976
84,0.8059113288160615,0.42808676036120635,0.7925925925925926,0.40720656999835264
85,0.8068965505496621,0.4351776718212466,0.7944444506256668,0.40707918504873913
